Bottom Elev (ft),Top Elev (ft),Trail Name,Vertical Drop (ft),Difficulty,Resort,Slope Length (ft),Average Steepness
9767.0,10653.0,Outhouse,886.0,blue,Winter Park,2270.4,0.3902396053558844
9908.0,10614.0,Outrigger,705.0,blue,Winter Park,1953.6,0.3608722358722359
9656.0,10125.0,Over'n'Underwood,469.0,blue,Winter Park,1267.2,0.3701073232323232
10279.0,10955.0,Phantom Bridge,673.0,blue,Winter Park,1689.6000000000001,0.39831912878787873
10758.0,11135.0,Pine Cliffs,377.0,blue,Winter Park,792.0,0.476010101010101
9495.0,10262.0,Pony Express Trail,768.0,blue,Winter Park,2059.2000000000003,0.37296037296037293
9639.0,10889.0,Railbender,1250.0,blue,Winter Park,3379.2000000000003,0.36991003787878785
9449.0,10456.0,Rainbow Cut,1004.0,blue,Winter Park,3484.8,0.28810835629017445
9836.0,10679.0,Rettas Run,843.0,blue,Winter Park,2323.2,0.3628615702479339
9564.0,10482.0,Riflesight Nourch,919.0,blue,Winter Park,2534.4,0.3626104797979798
10915.0,11227.0,Rollover,312.0,blue,Winter Park,1003.2,0.31100478468899523
10348.0,10535.0,Roundhouse Face,187.0,blue,Winter Park,580.8,0.321969696969697
10295.0,10863.0,Runaway,568.0,blue,Winter Park,1478.4,0.38419913419913415
10472.0,10814.0,Sharpnose,341.0,blue,Winter Park,1267.2,0.2690972222222222
9990.0,10469.0,Short Haul,479.0,blue,Winter Park,1161.6,0.4123622589531681
10866.0,11201.0,Sidetrack,335.0,blue,Winter Park,1320.0,0.2537878787878788
10948.0,11355.0,Sky Pilot,407.0,blue,Winter Park,1953.6,0.20833333333333334
9577.0,11030.0,Sleeper,1453.0,blue,Winter Park,4963.2,0.2927546744036106
9636.0,10049.0,Sleeper Hollow,410.0,blue,Winter Park,1320.0,0.3106060606060606
10833.0,11106.0,Sluice Box,269.0,blue,Winter Park,792.0,0.33964646464646464
10955.0,11273.0,South Basin,318.0,blue,Winter Park,1478.4,0.2150974025974026
10358.0,11004.0,Sterling Way,646.0,blue,Winter Park,1636.8,0.394672531769306
9462.0,11125.0,Super Gauge Trail,1667.0,blue,Winter Park,1.08,1543.5185185185185
10322.0,11493.0,Thunderbird,1175.0,blue,Winter Park,1.06,1108.4905660377358
10823.0,11079.0,Thunderbird Traverse,256.0,blue,Winter Park,2745.6,0.09324009324009325
10026.0,10919.0,Trestle,892.0,blue,Winter Park,3537.6000000000004,0.2521483491632745
9718.0,10154.0,Tweedle Dum,433.0,blue,Winter Park,1584.0,0.27335858585858586
10489.0,11060.0,Upper Arrowhead Loop,571.0,blue,Winter Park,2112.0,0.2703598484848485
10318.0,10945.0,Upper Egress,630.0,blue,Winter Park,1.31,480.91603053435114
10518.0,10879.0,Upper Mary Jane,361.0,blue,Winter Park,1108.8,0.3255772005772006
10157.0,10689.0,Upper Pioneer Express Trail,531.0,blue,Winter Park,1953.6,0.27180589680589684
9944.0,10135.0,Vista Dome Cutoff,190.0,blue,Winter Park,633.6,0.29987373737373735
10840.0,11312.0,Willet's Way,472.0,blue,Winter Park,1900.8,0.24831649831649832
11329.0,11703.0,Alphabet Chutes,371.0,blue,Winter Park,950.4,0.39036195286195285
10659.0,10965.0,Awe Chute,305.0,blue,Winter Park,686.4,0.44434731934731936
10610.0,10915.0,Baldy's Chute,302.0,blue,Winter Park,528.0,0.571969696969697
10489.0,10846.0,Hole-In-The-Wall,358.0,blue,Winter Park,1320.0,0.27121212121212124
10587.0,10886.0,Jeff's Chute,299.0,blue,Winter Park,580.8,0.5148071625344353
11355.0,11775.0,South Headwall,420.0,blue,Winter Park,1108.8,0.3787878787878788
11726.0,11988.0,Vasquez Cirque Access,266.0,blue,Winter Park,1.73,153.757225433526
10653.0,11017.0,Waterfall,367.0,blue,Winter Park,1003.2,0.36582934609250395
11447.0,11742.0,West Headwall,299.0,blue,Winter Park,633.6,0.47190656565656564
9790.0,9993.0,Ash Cat,203.0,blue,Winter Park,1214.4,0.1671607378129117
9091.0,9098.0,Bouncer,7.0,blue,Winter Park,187.0,0.0374331550802139
9534.0,9967.0,Dark Territory,436.0,blue,Winter Park,2006.4,0.21730462519936203
9409.0,9449.0,Discovery Park,39.0,blue,Winter Park,279.0,0.13978494623655913
9534.0,9577.0,Gangway,43.0,blue,Winter Park,310.0,0.13870967741935483
10049.0,10407.0,Rail Yard,358.0,blue,Winter Park,1689.6000000000001,0.21188446969696967
9528.0,9678.0,Re-Railer,151.0,blue,Winter Park,686.4,0.219988344988345
9104.0,9180.0,Sorensen Park,75.0,blue,Winter Park,207.0,0.36231884057971014
9528.0,9610.0,Starter Park,79.0,blue,Winter Park,432.0,0.18287037037037038
10082.0,10233.0,Superpipe,154.0,blue,Winter Park,528.0,0.2916666666666667
9472.0,10026.0,Allan Phipps,554.0,black,Winter Park,2956.8,0.1873647186147186
9557.0,9902.0,Big Valley,344.0,black,Winter Park,4118.400000000001,0.08352758352758352
9442.0,9567.0,Bill Wilson Way,125.0,black,Winter Park,1267.2,0.09864267676767677
9416.0,9488.0,Bobcat,72.0,black,Winter Park,580.8,0.12396694214876033
9124.0,9423.0,Corridor,299.0,black,Winter Park,3484.8,0.0858011937557392
10472.0,10804.0,Dormouse,331.0,black,Winter Park,2534.4,0.13060290404040403
9508.0,9757.0,Easy Way,246.0,black,Winter Park,3168.0,0.07765151515151515
10466.0,10686.0,Gunbarrel,220.0,black,Winter Park,2059.2000000000003,0.10683760683760682
10548.0,11204.0,Hi-Lonesome Trail,656.0,black,Winter Park,5068.8,0.1294191919191919
10922.0,11083.0,Hobo Alley,161.0,black,Winter Park,1003.2,0.1604864433811802
10538.0,10804.0,Hookup,269.0,black,Winter Park,1795.2,0.1498440285204991
9475.0,10144.0,Jack Kendrick,669.0,black,Winter Park,4382.4,0.15265607886089816
9098.0,9370.0,Lower Parkway,272.0,black,Winter Park,1900.8,0.1430976430976431
9098.0,11073.0,Lower Village Way,1975.0,black,Winter Park,3.59,550.1392757660167
9724.0,10164.0,Lower White Rabbit,436.0,black,Winter Park,2798.4,0.15580331618067467
9888.0,10056.0,Mad Tea Party,171.0,black,Winter Park,1108.8,0.15422077922077923
9416.0,9573.0,Marmot Flats,157.0,black,Winter Park,1795.2,0.0874554367201426
9724.0,9977.0,Mock Turtle,253.0,black,Winter Park,2481.6,0.10195035460992909
9396.0,9498.0,Moose Walow,102.0,black,Winter Park,1003.2,0.10167464114832535
10886.0,11086.0,Olympia Spur,200.0,black,Winter Park,1372.8,0.1456876456876457
9390.0,9524.0,Porcupine,135.0,black,Winter Park,1267.2,0.10653409090909091
9459.0,9593.0,Shoo Fly,135.0,black,Winter Park,1425.6000000000001,0.09469696969696968
9446.0,9580.0,Ski Papa,138.0,black,Winter Park,1847.9999999999998,0.07467532467532469
10846.0,11198.0,Switchyard,351.0,black,Winter Park,2217.6,0.1582792207792208
9462.0,9577.0,Tie Siding,115.0,black,Winter Park,1161.6,0.09900137741046833
9662.0,9777.0,Tin Horn,115.0,black,Winter Park,897.6,0.12811942959001782
9308.0,9377.0,To Village Way,69.0,black,Winter Park,950.4,0.0726010101010101
9094.0,9452.0,Turnpike,361.0,black,Winter Park,3854.4,0.09365919468659195
10456.0,11089.0,Upper Lonesome Whistle,630.0,black,Winter Park,1.07,588.7850467289719
10141.0,10636.0,Upper March Hare,499.0,black,Winter Park,2534.4,0.19689078282828282
9370.0,9711.0,Upper Parkway,338.0,black,Winter Park,2587.2,0.13064316635745207
10056.0,10157.0,Vista Dome,102.0,black,Winter Park,580.8,0.17561983471074383
9495.0,9695.0,Wagon Train,200.0,black,Winter Park,2587.2,0.07730364873222016
10449.0,11201.0,Whistlestop,755.0,black,Winter Park,1.58,477.8481012658228
10922.0,11037.0,Bellmar Bowl,115.0,black,Winter Park,686.4,0.16754079254079254
10371.0,11214.0,Bluebell,843.0,black,Winter Park,4435.2,0.19007034632034633
9656.0,10249.0,Buckaroo,597.0,black,Winter Park,4276.8,0.13959034792368125
9501.0,10112.0,Butch's Breezeway,610.0,black,Winter Park,2956.8,0.20630411255411255
9590.0,10312.0,Corona Way,722.0,black,Winter Park,1.36,530.8823529411765
9472.0,10659.0,Cranmer,1188.0,black,Winter Park,1.04,1142.3076923076924
9895.0,10066.0,Dilly Dally Valley,167.0,black,Winter Park,1372.8,0.12164918414918416
10354.0,11204.0,Edelweiss,846.0,black,Winter Park,1.06,798.1132075471697
10512.0,11102.0,Forever Eva,591.0,black,Winter Park,1953.6,0.30251842751842756
10443.0,11089.0,Forever Eva Variant,646.0,black,Winter Park,2270.4,0.2845313601127554
10945.0,11975.0,Forgot Me Not,1030.0,black,Winter Park,4171.2,0.2469313387034906
9869.0,10679.0,Jabberwocky,810.0,black,Winter Park,4276.8,0.1893939393939394
10948.0,11834.0,Juniper,886.0,black,Winter Park,3432.0,0.25815850815850816
9091.0,9669.0,Larry Sale,581.0,black,Winter Park,2428.8,0.2392127799736495
9577.0,10486.0,Lower Arrowhead Loop,909.0,black,Winter Park,3115.2,0.29179506933744226
9816.0,10449.0,Lower Lonesome Whistle,636.0,black,Winter Park,4540.8,0.14006342494714588
9902.0,10135.0,Lower March Hare,230.0,black,Winter Park,1056.0,0.2178030303030303
9452.0,10797.0,Mary Jane,1348.0,black,Winter Park,1.04,1296.1538461538462
10922.0,11335.0,Paintbrush,413.0,black,Winter Park,2059.2000000000003,0.20056332556332554
10344.0,11985.0,Parry's Peek,1640.0,black,Winter Park,1.53,1071.8954248366013
10951.0,11230.0,Primrose,279.0,black,Winter Park,1425.6000000000001,0.1957070707070707
10482.0,10676.0,Quick Getaway,190.0,black,Winter Park,792.0,0.2398989898989899
9783.0,10138.0,Quickdraw,354.0,black,Winter Park,1531.1999999999998,0.23119122257053296
9780.0,10052.0,Rendezvous,272.0,black,Winter Park,2217.6,0.12265512265512266
11030.0,11188.0,Rollins Ridge,161.0,black,Winter Park,1214.4,0.13257575757575757
10390.0,11040.0,Roundhouse,653.0,black,Winter Park,3537.6000000000004,0.18458842152872001
9738.0,10118.0,Shootout,377.0,black,Winter Park,1584.0,0.2380050505050505
10479.0,10696.0,Sober Englishman,217.0,black,Winter Park,2692.8,0.08058526440879382
9905.0,10696.0,Stagecoach,791.0,black,Winter Park,2851.2000000000003,0.27742704826038156
9839.0,10696.0,Sundance,853.0,black,Winter Park,3273.6,0.260569403714565
9724.0,10105.0,Tweedle Dee,381.0,black,Winter Park,1584.0,0.24053030303030304
10807.0,10938.0,Upper Columbine,131.0,black,Winter Park,950.4,0.13783670033670034
11079.0,11972.0,Upper Village Way,892.0,black,Winter Park,1.19,749.5798319327731
10167.0,10679.0,White Rabbit,512.0,black,Winter Park,2534.4,0.20202020202020202
11010.0,11158.0,Wildwood Glade,148.0,black,Winter Park,633.6,0.2335858585858586
10945.0,11250.0,100's,308.0,black,Winter Park,1056.0,0.2916666666666667
10039.0,10696.0,Aces And Eights,653.0,black,Winter Park,2006.4,0.3254585326953748
9094.0,9567.0,Ambush,472.0,black,Winter Park,1900.8,0.24831649831649832
9639.0,10666.0,Balch,1027.0,black,Winter Park,2851.2000000000003,0.360199214365881
10745.0,11644.0,Belle Fourche,899.0,black,Winter Park,3484.8,0.2579775022956841
10600.0,11253.0,Black Coal,653.0,black,Winter Park,1900.8,0.3435395622895623
9672.0,10341.0,Boiler,666.0,black,Winter Park,1795.2,0.3709893048128342
9659.0,10689.0,Bradley Bash,1030.0,black,Winter Park,2798.4,0.3680674671240709
9882.0,10387.0,Brakeman,505.0,black,Winter Park,1320.0,0.38257575757575757
9094.0,9734.0,Brian's Run,640.0,black,Winter Park,1636.8,0.39100684261974583
10899.0,11155.0,Calypso,256.0,black,Winter Park,1108.8,0.23088023088023088
9980.0,10617.0,Cannonball,636.0,black,Winter Park,1584.0,0.4015151515151515
9826.0,10456.0,Cheshire Cat,630.0,black,Winter Park,2587.2,0.24350649350649353
9859.0,10026.0,Chuck Wagon,167.0,black,Winter Park,512.0,0.326171875
9826.0,10276.0,Coupler,449.0,black,Winter Park,950.4,0.4724326599326599
9619.0,11024.0,Derailer,1404.0,black,Winter Park,4804.8,0.2922077922077922
9879.0,10801.0,Drunken Frenchman,922.0,black,Winter Park,2587.2,0.35636982065553496
10331.0,10807.0,Eagle Wind,476.0,black,Winter Park,2270.4,0.20965468639887244
10994.0,11293.0,Eldorado,299.0,black,Winter Park,950.4,0.3146043771043771
9583.0,10046.0,Engeldive,466.0,black,Winter Park,1478.4,0.3152056277056277
9478.0,9925.0,Feebleminded,446.0,black,Winter Park,1478.4,0.30167748917748916
11030.0,11519.0,Fireberry Glade,492.0,black,Winter Park,1900.8,0.25883838383838387
10394.0,10974.0,Freeriders,581.0,black,Winter Park,1584.0,0.3667929292929293
10039.0,10696.0,Gambler,653.0,black,Winter Park,2006.4,0.3254585326953748
9915.0,10679.0,Gandy Dancer,764.0,black,Winter Park,2164.7999999999997,0.352919438285292
10226.0,10932.0,Golden Spike,705.0,black,Winter Park,1742.4,0.4046143250688705
9659.0,10692.0,Hughes,1030.0,black,Winter Park,4012.8,0.2566786283891547
10335.0,10879.0,Iron Horse Trail,545.0,black,Winter Park,1425.6000000000001,0.3822951739618406
10702.0,11240.0,Johnstone Junction,538.0,black,Winter Park,1742.4,0.3087695133149678
10846.0,11348.0,Kinnikinnic,502.0,black,Winter Park,2112.0,0.23768939393939395
10948.0,11929.0,Larkspur,981.0,black,Winter Park,3695.9999999999995,0.26542207792207795
10705.0,11407.0,Left Hand,702.0,black,Winter Park,3484.8,0.20144628099173553
9600.0,10180.0,Little Pierre,581.0,black,Winter Park,1478.4,0.3929924242424242
10610.0,11362.0,Little Raven,751.0,black,Winter Park,2112.0,0.3555871212121212
10679.0,10919.0,Little Ten,240.0,black,Winter Park,633.6,0.3787878787878788
9921.0,10614.0,Long Haul,689.0,black,Winter Park,1531.1999999999998,0.4499738766980147
10440.0,10807.0,Lower Columbine,367.0,black,Winter Park,1161.6,0.3159435261707989
9905.0,10315.0,Lower Egress,410.0,black,Winter Park,4171.2,0.09829305715381666
9501.0,9708.0,Lower Engeldive,207.0,black,Winter Park,950.4,0.2178030303030303
9094.0,9715.0,Lower Hughes,620.0,black,Winter Park,2217.6,0.2795815295815296
9990.0,10177.0,Lower Jabberwocky,187.0,black,Winter Park,633.6,0.2951388888888889
9698.0,9948.0,Lower Pioneer Express Trail,249.0,black,Winter Park,1214.4,0.2050395256916996
10948.0,11480.0,Lupin,535.0,black,Winter Park,2059.2000000000003,0.25980963480963476
10541.0,11342.0,Medicine Man,804.0,black,Winter Park,2376.0,0.3383838383838384
9711.0,9961.0,Mid Boiler,249.0,black,Winter Park,686.4,0.36276223776223776
10171.0,10367.0,Mid Jabberwocky,197.0,black,Winter Park,633.6,0.3109217171717172
9721.0,10272.0,Mulligans Mile,551.0,black,Winter Park,1425.6000000000001,0.3865039281705948
10784.0,11093.0,Narrow Gauge,312.0,black,Winter Park,1108.8,0.2813852813852814
9613.0,10381.0,Needle's Eye,764.0,black,Winter Park,2059.2000000000003,0.371017871017871
9360.0,9715.0,Norwegian,354.0,black,Winter Park,792.0,0.44696969696969696
9767.0,10653.0,Outhouse,886.0,black,Winter Park,2270.4,0.3902396053558844
9908.0,10614.0,Outrigger,705.0,black,Winter Park,1953.6,0.3608722358722359
9656.0,10125.0,Over'n'Underwood,469.0,black,Winter Park,1267.2,0.3701073232323232
10279.0,10955.0,Phantom Bridge,673.0,black,Winter Park,1689.6000000000001,0.39831912878787873
10758.0,11135.0,Pine Cliffs,377.0,black,Winter Park,792.0,0.476010101010101
9495.0,10262.0,Pony Express Trail,768.0,black,Winter Park,2059.2000000000003,0.37296037296037293
9639.0,10889.0,Railbender,1250.0,black,Winter Park,3379.2000000000003,0.36991003787878785
9449.0,10456.0,Rainbow Cut,1004.0,black,Winter Park,3484.8,0.28810835629017445
9836.0,10679.0,Rettas Run,843.0,black,Winter Park,2323.2,0.3628615702479339
9564.0,10482.0,Riflesight Nourch,919.0,black,Winter Park,2534.4,0.3626104797979798
10915.0,11227.0,Rollover,312.0,black,Winter Park,1003.2,0.31100478468899523
10348.0,10535.0,Roundhouse Face,187.0,black,Winter Park,580.8,0.321969696969697
10295.0,10863.0,Runaway,568.0,black,Winter Park,1478.4,0.38419913419913415
10472.0,10814.0,Sharpnose,341.0,black,Winter Park,1267.2,0.2690972222222222
9990.0,10469.0,Short Haul,479.0,black,Winter Park,1161.6,0.4123622589531681
10866.0,11201.0,Sidetrack,335.0,black,Winter Park,1320.0,0.2537878787878788
10948.0,11355.0,Sky Pilot,407.0,black,Winter Park,1953.6,0.20833333333333334
9577.0,11030.0,Sleeper,1453.0,black,Winter Park,4963.2,0.2927546744036106
9636.0,10049.0,Sleeper Hollow,410.0,black,Winter Park,1320.0,0.3106060606060606
10833.0,11106.0,Sluice Box,269.0,black,Winter Park,792.0,0.33964646464646464
10955.0,11273.0,South Basin,318.0,black,Winter Park,1478.4,0.2150974025974026
10358.0,11004.0,Sterling Way,646.0,black,Winter Park,1636.8,0.394672531769306
9462.0,11125.0,Super Gauge Trail,1667.0,black,Winter Park,1.08,1543.5185185185185
10322.0,11493.0,Thunderbird,1175.0,black,Winter Park,1.06,1108.4905660377358
10823.0,11079.0,Thunderbird Traverse,256.0,black,Winter Park,2745.6,0.09324009324009325
10026.0,10919.0,Trestle,892.0,black,Winter Park,3537.6000000000004,0.2521483491632745
9718.0,10154.0,Tweedle Dum,433.0,black,Winter Park,1584.0,0.27335858585858586
10489.0,11060.0,Upper Arrowhead Loop,571.0,black,Winter Park,2112.0,0.2703598484848485
10318.0,10945.0,Upper Egress,630.0,black,Winter Park,1.31,480.91603053435114
10518.0,10879.0,Upper Mary Jane,361.0,black,Winter Park,1108.8,0.3255772005772006
10157.0,10689.0,Upper Pioneer Express Trail,531.0,black,Winter Park,1953.6,0.27180589680589684
9944.0,10135.0,Vista Dome Cutoff,190.0,black,Winter Park,633.6,0.29987373737373735
10840.0,11312.0,Willet's Way,472.0,black,Winter Park,1900.8,0.24831649831649832
11329.0,11703.0,Alphabet Chutes,371.0,black,Winter Park,950.4,0.39036195286195285
10659.0,10965.0,Awe Chute,305.0,black,Winter Park,686.4,0.44434731934731936
10610.0,10915.0,Baldy's Chute,302.0,black,Winter Park,528.0,0.571969696969697
10489.0,10846.0,Hole-In-The-Wall,358.0,black,Winter Park,1320.0,0.27121212121212124
10587.0,10886.0,Jeff's Chute,299.0,black,Winter Park,580.8,0.5148071625344353
11355.0,11775.0,South Headwall,420.0,black,Winter Park,1108.8,0.3787878787878788
11726.0,11988.0,Vasquez Cirque Access,266.0,black,Winter Park,1.73,153.757225433526
10653.0,11017.0,Waterfall,367.0,black,Winter Park,1003.2,0.36582934609250395
11447.0,11742.0,West Headwall,299.0,black,Winter Park,633.6,0.47190656565656564
9790.0,9993.0,Ash Cat,203.0,black,Winter Park,1214.4,0.1671607378129117
9091.0,9098.0,Bouncer,7.0,black,Winter Park,187.0,0.0374331550802139
9534.0,9967.0,Dark Territory,436.0,black,Winter Park,2006.4,0.21730462519936203
9409.0,9449.0,Discovery Park,39.0,black,Winter Park,279.0,0.13978494623655913
9534.0,9577.0,Gangway,43.0,black,Winter Park,310.0,0.13870967741935483
10049.0,10407.0,Rail Yard,358.0,black,Winter Park,1689.6000000000001,0.21188446969696967
9528.0,9678.0,Re-Railer,151.0,black,Winter Park,686.4,0.219988344988345
9104.0,9180.0,Sorensen Park,75.0,black,Winter Park,207.0,0.36231884057971014
9528.0,9610.0,Starter Park,79.0,black,Winter Park,432.0,0.18287037037037038
10082.0,10233.0,Superpipe,154.0,black,Winter Park,528.0,0.2916666666666667
9472.0,10026.0,Allan Phipps,554.0,double-black,Winter Park,2956.8,0.1873647186147186
9557.0,9902.0,Big Valley,344.0,double-black,Winter Park,4118.400000000001,0.08352758352758352
9442.0,9567.0,Bill Wilson Way,125.0,double-black,Winter Park,1267.2,0.09864267676767677
9416.0,9488.0,Bobcat,72.0,double-black,Winter Park,580.8,0.12396694214876033
9124.0,9423.0,Corridor,299.0,double-black,Winter Park,3484.8,0.0858011937557392
10472.0,10804.0,Dormouse,331.0,double-black,Winter Park,2534.4,0.13060290404040403
9508.0,9757.0,Easy Way,246.0,double-black,Winter Park,3168.0,0.07765151515151515
10466.0,10686.0,Gunbarrel,220.0,double-black,Winter Park,2059.2000000000003,0.10683760683760682
10548.0,11204.0,Hi-Lonesome Trail,656.0,double-black,Winter Park,5068.8,0.1294191919191919
10922.0,11083.0,Hobo Alley,161.0,double-black,Winter Park,1003.2,0.1604864433811802
10538.0,10804.0,Hookup,269.0,double-black,Winter Park,1795.2,0.1498440285204991
9475.0,10144.0,Jack Kendrick,669.0,double-black,Winter Park,4382.4,0.15265607886089816
9098.0,9370.0,Lower Parkway,272.0,double-black,Winter Park,1900.8,0.1430976430976431
9098.0,11073.0,Lower Village Way,1975.0,double-black,Winter Park,3.59,550.1392757660167
9724.0,10164.0,Lower White Rabbit,436.0,double-black,Winter Park,2798.4,0.15580331618067467
9888.0,10056.0,Mad Tea Party,171.0,double-black,Winter Park,1108.8,0.15422077922077923
9416.0,9573.0,Marmot Flats,157.0,double-black,Winter Park,1795.2,0.0874554367201426
9724.0,9977.0,Mock Turtle,253.0,double-black,Winter Park,2481.6,0.10195035460992909
9396.0,9498.0,Moose Walow,102.0,double-black,Winter Park,1003.2,0.10167464114832535
10886.0,11086.0,Olympia Spur,200.0,double-black,Winter Park,1372.8,0.1456876456876457
9390.0,9524.0,Porcupine,135.0,double-black,Winter Park,1267.2,0.10653409090909091
9459.0,9593.0,Shoo Fly,135.0,double-black,Winter Park,1425.6000000000001,0.09469696969696968
9446.0,9580.0,Ski Papa,138.0,double-black,Winter Park,1847.9999999999998,0.07467532467532469
10846.0,11198.0,Switchyard,351.0,double-black,Winter Park,2217.6,0.1582792207792208
9462.0,9577.0,Tie Siding,115.0,double-black,Winter Park,1161.6,0.09900137741046833
9662.0,9777.0,Tin Horn,115.0,double-black,Winter Park,897.6,0.12811942959001782
9308.0,9377.0,To Village Way,69.0,double-black,Winter Park,950.4,0.0726010101010101
9094.0,9452.0,Turnpike,361.0,double-black,Winter Park,3854.4,0.09365919468659195
10456.0,11089.0,Upper Lonesome Whistle,630.0,double-black,Winter Park,1.07,588.7850467289719
10141.0,10636.0,Upper March Hare,499.0,double-black,Winter Park,2534.4,0.19689078282828282
9370.0,9711.0,Upper Parkway,338.0,double-black,Winter Park,2587.2,0.13064316635745207
10056.0,10157.0,Vista Dome,102.0,double-black,Winter Park,580.8,0.17561983471074383
9495.0,9695.0,Wagon Train,200.0,double-black,Winter Park,2587.2,0.07730364873222016
10449.0,11201.0,Whistlestop,755.0,double-black,Winter Park,1.58,477.8481012658228
10922.0,11037.0,Bellmar Bowl,115.0,double-black,Winter Park,686.4,0.16754079254079254
10371.0,11214.0,Bluebell,843.0,double-black,Winter Park,4435.2,0.19007034632034633
9656.0,10249.0,Buckaroo,597.0,double-black,Winter Park,4276.8,0.13959034792368125
9501.0,10112.0,Butch's Breezeway,610.0,double-black,Winter Park,2956.8,0.20630411255411255
9590.0,10312.0,Corona Way,722.0,double-black,Winter Park,1.36,530.8823529411765
9472.0,10659.0,Cranmer,1188.0,double-black,Winter Park,1.04,1142.3076923076924
9895.0,10066.0,Dilly Dally Valley,167.0,double-black,Winter Park,1372.8,0.12164918414918416
10354.0,11204.0,Edelweiss,846.0,double-black,Winter Park,1.06,798.1132075471697
10512.0,11102.0,Forever Eva,591.0,double-black,Winter Park,1953.6,0.30251842751842756
10443.0,11089.0,Forever Eva Variant,646.0,double-black,Winter Park,2270.4,0.2845313601127554
10945.0,11975.0,Forgot Me Not,1030.0,double-black,Winter Park,4171.2,0.2469313387034906
9869.0,10679.0,Jabberwocky,810.0,double-black,Winter Park,4276.8,0.1893939393939394
10948.0,11834.0,Juniper,886.0,double-black,Winter Park,3432.0,0.25815850815850816
9091.0,9669.0,Larry Sale,581.0,double-black,Winter Park,2428.8,0.2392127799736495
9577.0,10486.0,Lower Arrowhead Loop,909.0,double-black,Winter Park,3115.2,0.29179506933744226
9816.0,10449.0,Lower Lonesome Whistle,636.0,double-black,Winter Park,4540.8,0.14006342494714588
9902.0,10135.0,Lower March Hare,230.0,double-black,Winter Park,1056.0,0.2178030303030303
9452.0,10797.0,Mary Jane,1348.0,double-black,Winter Park,1.04,1296.1538461538462
10922.0,11335.0,Paintbrush,413.0,double-black,Winter Park,2059.2000000000003,0.20056332556332554
10344.0,11985.0,Parry's Peek,1640.0,double-black,Winter Park,1.53,1071.8954248366013
10951.0,11230.0,Primrose,279.0,double-black,Winter Park,1425.6000000000001,0.1957070707070707
10482.0,10676.0,Quick Getaway,190.0,double-black,Winter Park,792.0,0.2398989898989899
9783.0,10138.0,Quickdraw,354.0,double-black,Winter Park,1531.1999999999998,0.23119122257053296
9780.0,10052.0,Rendezvous,272.0,double-black,Winter Park,2217.6,0.12265512265512266
11030.0,11188.0,Rollins Ridge,161.0,double-black,Winter Park,1214.4,0.13257575757575757
10390.0,11040.0,Roundhouse,653.0,double-black,Winter Park,3537.6000000000004,0.18458842152872001
9738.0,10118.0,Shootout,377.0,double-black,Winter Park,1584.0,0.2380050505050505
10479.0,10696.0,Sober Englishman,217.0,double-black,Winter Park,2692.8,0.08058526440879382
9905.0,10696.0,Stagecoach,791.0,double-black,Winter Park,2851.2000000000003,0.27742704826038156
9839.0,10696.0,Sundance,853.0,double-black,Winter Park,3273.6,0.260569403714565
9724.0,10105.0,Tweedle Dee,381.0,double-black,Winter Park,1584.0,0.24053030303030304
10807.0,10938.0,Upper Columbine,131.0,double-black,Winter Park,950.4,0.13783670033670034
11079.0,11972.0,Upper Village Way,892.0,double-black,Winter Park,1.19,749.5798319327731
10167.0,10679.0,White Rabbit,512.0,double-black,Winter Park,2534.4,0.20202020202020202
11010.0,11158.0,Wildwood Glade,148.0,double-black,Winter Park,633.6,0.2335858585858586
10945.0,11250.0,100's,308.0,double-black,Winter Park,1056.0,0.2916666666666667
10039.0,10696.0,Aces And Eights,653.0,double-black,Winter Park,2006.4,0.3254585326953748
9094.0,9567.0,Ambush,472.0,double-black,Winter Park,1900.8,0.24831649831649832
9639.0,10666.0,Balch,1027.0,double-black,Winter Park,2851.2000000000003,0.360199214365881
10745.0,11644.0,Belle Fourche,899.0,double-black,Winter Park,3484.8,0.2579775022956841
10600.0,11253.0,Black Coal,653.0,double-black,Winter Park,1900.8,0.3435395622895623
9672.0,10341.0,Boiler,666.0,double-black,Winter Park,1795.2,0.3709893048128342
9659.0,10689.0,Bradley Bash,1030.0,double-black,Winter Park,2798.4,0.3680674671240709
9882.0,10387.0,Brakeman,505.0,double-black,Winter Park,1320.0,0.38257575757575757
9094.0,9734.0,Brian's Run,640.0,double-black,Winter Park,1636.8,0.39100684261974583
10899.0,11155.0,Calypso,256.0,double-black,Winter Park,1108.8,0.23088023088023088
9980.0,10617.0,Cannonball,636.0,double-black,Winter Park,1584.0,0.4015151515151515
9826.0,10456.0,Cheshire Cat,630.0,double-black,Winter Park,2587.2,0.24350649350649353
9859.0,10026.0,Chuck Wagon,167.0,double-black,Winter Park,512.0,0.326171875
9826.0,10276.0,Coupler,449.0,double-black,Winter Park,950.4,0.4724326599326599
9619.0,11024.0,Derailer,1404.0,double-black,Winter Park,4804.8,0.2922077922077922
9879.0,10801.0,Drunken Frenchman,922.0,double-black,Winter Park,2587.2,0.35636982065553496
10331.0,10807.0,Eagle Wind,476.0,double-black,Winter Park,2270.4,0.20965468639887244
10994.0,11293.0,Eldorado,299.0,double-black,Winter Park,950.4,0.3146043771043771
9583.0,10046.0,Engeldive,466.0,double-black,Winter Park,1478.4,0.3152056277056277
9478.0,9925.0,Feebleminded,446.0,double-black,Winter Park,1478.4,0.30167748917748916
