Trail Name,Bottom Elev (ft),Top Elev (ft),Vertical Drop (ft),Slope Length (ft),Difficulty,Resort,Average Steepness,Groomed,Base,Lifts,Top,Vertical Rise (ft),Percent Blacks,Percent Blues,Percent Double Blacks,Percent Greens,Percent Terrain Parks,Price,Total Runs,Location
Mary Jane,9452,10797,1348,1,Blue,Winter Park,1348.0,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Paintbrush,10922,11335,413,2059,Blue,Winter Park,0.2,Groomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Parry's Peek,10344,11985,1640,1,Blue,Winter Park,1640.0,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Primrose,10951,11230,279,1425,Blue,Winter Park,0.2,Groomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Quick Getaway,10482,10676,190,792,Blue,Winter Park,0.24,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Quickdraw,9783,10138,354,1531,Blue,Winter Park,0.23,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Rendezvous,9780,10052,272,2217,Blue,Winter Park,0.12,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Rollins Ridge,11030,11188,161,1214,Blue,Winter Park,0.13,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Roundhouse,10390,11040,653,3537,Blue,Winter Park,0.18,Groomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Shootout,9738,10118,377,1584,Blue,Winter Park,0.24,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Sober Englishman,10479,10696,217,2692,Blue,Winter Park,0.08,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Stagecoach,9905,10696,791,2851,Blue,Winter Park,0.28,Groomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Sundance,9839,10696,853,3273,Blue,Winter Park,0.26,Groomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Tweedle Dee,9724,10105,381,1584,Blue,Winter Park,0.24,Groomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Upper Columbine,10807,10938,131,950,Blue,Winter Park,0.14,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Upper Village Way,11079,11972,892,1,Blue,Winter Park,892.0,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
White Rabbit,10167,10679,512,2534,Blue,Winter Park,0.2,Groomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Wildwood Glade,11010,11158,148,633,Blue,Winter Park,0.23,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
100's,10945,11250,308,1056,Black,Winter Park,0.29,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Aces And Eights,10039,10696,653,2006,Black,Winter Park,0.33,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Ambush,9094,9567,472,1900,Black,Winter Park,0.25,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Balch,9639,10666,1027,2851,Black,Winter Park,0.36,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Belle Fourche,10745,11644,899,3484,Black,Winter Park,0.26,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Black Coal,10600,11253,653,1900,Black,Winter Park,0.34,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Boiler,9672,10341,666,1795,Black,Winter Park,0.37,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Bradley Bash,9659,10689,1030,2798,Black,Winter Park,0.37,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Brakeman,9882,10387,505,1320,Black,Winter Park,0.38,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Brian's Run,9094,9734,640,1636,Black,Winter Park,0.39,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Calypso,10899,11155,256,1108,Black,Winter Park,0.23,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Cannonball,9980,10617,636,1584,Black,Winter Park,0.4,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Cheshire Cat,9826,10456,630,2587,Black,Winter Park,0.24,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Chuck Wagon,9859,10026,167,512,Black,Winter Park,0.33,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Coupler,9826,10276,449,950,Black,Winter Park,0.47,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Derailer,9619,11024,1404,4804,Black,Winter Park,0.29,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Drunken Frenchman,9879,10801,922,2587,Black,Winter Park,0.36,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Eagle Wind,10331,10807,476,2270,Black,Winter Park,0.21,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Eldorado,10994,11293,299,950,Black,Winter Park,0.31,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Engeldive,9583,10046,466,1478,Black,Winter Park,0.32,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Feebleminded,9478,9925,446,1478,Black,Winter Park,0.3,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Fireberry Glade,11030,11519,492,1900,Black,Winter Park,0.26,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Freeriders,10394,10974,581,1584,Black,Winter Park,0.37,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Gambler,10039,10696,653,2006,Black,Winter Park,0.33,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Gandy Dancer,9915,10679,764,2164,Black,Winter Park,0.35,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Golden Spike,10226,10932,705,1742,Black,Winter Park,0.4,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Hughes,9659,10692,1030,4012,Black,Winter Park,0.26,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Iron Horse Trail,10335,10879,545,1425,Black,Winter Park,0.38,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Johnstone Junction,10702,11240,538,1742,Black,Winter Park,0.31,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Kinnikinnic,10846,11348,502,2112,Black,Winter Park,0.24,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Larkspur,10948,11929,981,3695,Black,Winter Park,0.27,Groomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Left Hand,10705,11407,702,3484,Black,Winter Park,0.2,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Little Pierre,9600,10180,581,1478,Black,Winter Park,0.39,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Little Raven,10610,11362,751,2112,Black,Winter Park,0.36,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Little Ten,10679,10919,240,633,Black,Winter Park,0.38,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Long Haul,9921,10614,689,1531,Black,Winter Park,0.45,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Lower Columbine,10440,10807,367,1161,Black,Winter Park,0.32,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Lower Egress,9905,10315,410,4171,Black,Winter Park,0.1,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Lower Engeldive,9501,9708,207,950,Black,Winter Park,0.22,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Lower Hughes,9094,9715,620,2217,Black,Winter Park,0.28,Groomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Lower Jabberwocky,9990,10177,187,633,Black,Winter Park,0.3,Groomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Lower Pioneer Express Trail,9698,9948,249,1214,Black,Winter Park,0.21,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Lupin,10948,11480,535,2059,Black,Winter Park,0.26,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Medicine Man,10541,11342,804,2376,Black,Winter Park,0.34,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Mid Boiler,9711,9961,249,686,Black,Winter Park,0.36,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Mid Jabberwocky,10171,10367,197,633,Black,Winter Park,0.31,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Mulligans Mile,9721,10272,551,1425,Black,Winter Park,0.39,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Narrow Gauge,10784,11093,312,1108,Black,Winter Park,0.28,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Needle's Eye,9613,10381,764,2059,Black,Winter Park,0.37,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Norwegian,9360,9715,354,792,Black,Winter Park,0.45,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Outhouse,9767,10653,886,2270,Black,Winter Park,0.39,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Outrigger,9908,10614,705,1953,Black,Winter Park,0.36,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Over'n'Underwood,9656,10125,469,1267,Black,Winter Park,0.37,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Phantom Bridge,10279,10955,673,1689,Black,Winter Park,0.4,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Pine Cliffs,10758,11135,377,792,Black,Winter Park,0.48,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Pony Express Trail,9495,10262,768,2059,Black,Winter Park,0.37,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Railbender,9639,10889,1250,3379,Black,Winter Park,0.37,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Rainbow Cut,9449,10456,1004,3484,Black,Winter Park,0.29,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Rettas Run,9836,10679,843,2323,Black,Winter Park,0.36,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Riflesight Nourch,9564,10482,919,2534,Black,Winter Park,0.36,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Rollover,10915,11227,312,1003,Black,Winter Park,0.31,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Roundhouse Face,10348,10535,187,580,Black,Winter Park,0.32,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Runaway,10295,10863,568,1478,Black,Winter Park,0.38,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Sharpnose,10472,10814,341,1267,Black,Winter Park,0.27,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Short Haul,9990,10469,479,1161,Black,Winter Park,0.41,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Sidetrack,10866,11201,335,1320,Black,Winter Park,0.25,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Sky Pilot,10948,11355,407,1953,Black,Winter Park,0.21,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Sleeper,9577,11030,1453,4963,Black,Winter Park,0.29,Groomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Sleeper Hollow,9636,10049,410,1320,Black,Winter Park,0.31,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Sluice Box,10833,11106,269,792,Black,Winter Park,0.34,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
South Basin,10955,11273,318,1478,Black,Winter Park,0.22,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Sterling Way,10358,11004,646,1636,Black,Winter Park,0.39,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Super Gauge Trail,9462,11125,1667,1,Black,Winter Park,1667.0,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Thunderbird,10322,11493,1175,1,Black,Winter Park,1175.0,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Thunderbird Traverse,10823,11079,256,2745,Black,Winter Park,0.09,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Trestle,10026,10919,892,3537,Black,Winter Park,0.25,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Tweedle Dum,9718,10154,433,1584,Black,Winter Park,0.27,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Upper Arrowhead Loop,10489,11060,571,2112,Black,Winter Park,0.27,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Upper Egress,10318,10945,630,1,Black,Winter Park,630.0,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Upper Mary Jane,10518,10879,361,1108,Black,Winter Park,0.33,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Upper Pioneer Express Trail,10157,10689,531,1953,Black,Winter Park,0.27,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Vista Dome Cutoff,9944,10135,190,633,Black,Winter Park,0.3,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Willet's Way,10840,11312,472,1900,Black,Winter Park,0.25,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Alphabet Chutes,11329,11703,371,950,Double Black,Winter Park,0.39,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Awe Chute,10659,10965,305,686,Double Black,Winter Park,0.44,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Baldy's Chute,10610,10915,302,528,Double Black,Winter Park,0.57,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Hole-In-The-Wall,10489,10846,358,1320,Double Black,Winter Park,0.27,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Jeff's Chute,10587,10886,299,580,Double Black,Winter Park,0.52,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
South Headwall,11355,11775,420,1108,Double Black,Winter Park,0.38,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Vasquez Cirque Access,11726,11988,266,1,Double Black,Winter Park,266.0,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Waterfall,10653,11017,367,1003,Double Black,Winter Park,0.37,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
West Headwall,11447,11742,299,633,Double Black,Winter Park,0.47,Ungroomed,9091,25,11988,2897,49,20,5,20,6,139,171,CO
Bunny Hop,10682,11332,650,4012,Green,Wolf Creek,0.16,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
C. Elliot Parkway,10269,10390,121,1689,Green,Wolf Creek,0.07,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Divide Trail,11368,11552,184,1584,Green,Wolf Creek,0.12,Groomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Easy Out,10823,10974,154,1161,Green,Wolf Creek,0.13,Groomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Foxey,10640,10682,43,445,Green,Wolf Creek,0.1,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Kelly Boyce Trail,10682,11240,558,4224,Green,Wolf Creek,0.13,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Lagerfest,10384,10423,39,1003,Green,Wolf Creek,0.04,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Lower Powder Puff,10679,11132,453,2640,Green,Wolf Creek,0.17,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Nova,10676,10801,125,1056,Green,Wolf Creek,0.12,Groomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Susan's,10676,10801,125,686,Green,Wolf Creek,0.18,Groomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Tail Spin,10328,10581,253,1953,Green,Wolf Creek,0.13,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Turnpike,11129,11352,223,2112,Green,Wolf Creek,0.11,Groomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Whoopsie,10276,10591,315,2428,Green,Wolf Creek,0.13,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
4 x 4,10686,10787,102,633,Blue,Wolf Creek,0.16,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
A-Way,10394,10666,272,3537,Blue,Wolf Creek,0.08,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Bonanza Crossover,10850,11552,702,5174,Blue,Wolf Creek,0.14,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Bonanza Trail,11388,11732,344,2376,Blue,Wolf Creek,0.14,Groomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Charisma,10653,11312,656,2798,Blue,Wolf Creek,0.23,Groomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Charisma Crossover,11316,11467,151,1372,Blue,Wolf Creek,0.11,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Coyote Park Trail,11060,11371,312,3220,Blue,Wolf Creek,0.1,Groomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Criss Cross,11066,11299,236,1267,Blue,Wolf Creek,0.19,Groomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Exit Strategy,11220,11319,98,528,Blue,Wolf Creek,0.19,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Father Duster,10577,11217,636,3062,Blue,Wolf Creek,0.21,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Flim Flam,10394,10840,446,2745,Blue,Wolf Creek,0.16,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Kaa,10906,11050,144,739,Blue,Wolf Creek,0.19,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Laverty Lane,10636,10758,121,950,Blue,Wolf Creek,0.13,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Legs,10689,11132,443,2956,Blue,Wolf Creek,0.15,Groomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Lower Camino Del Monte Sol,10558,10902,344,2534,Blue,Wolf Creek,0.14,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Lower Father Duster,10318,10577,259,2640,Blue,Wolf Creek,0.1,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Lower Glory Hole,11093,11434,341,1900,Blue,Wolf Creek,0.18,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Lower Gun Barrel,10653,11148,495,1953,Blue,Wolf Creek,0.25,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Lower Sleeping Beauty,10561,10938,377,2692,Blue,Wolf Creek,0.14,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Middle Holy Moses,11020,11283,262,1636,Blue,Wolf Creek,0.16,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Muskrat Ramble,10974,11375,400,2164,Blue,Wolf Creek,0.18,Groomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Navajo Trail,10840,11759,915,1,Blue,Wolf Creek,915.0,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Okey-Dokey,10561,10682,121,1636,Blue,Wolf Creek,0.07,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Orion's Beltway,10538,11037,495,4857,Blue,Wolf Creek,0.1,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Park Avenue,11129,11486,358,3537,Blue,Wolf Creek,0.1,Groomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Pitch's Gate,11037,11293,256,2006,Blue,Wolf Creek,0.13,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Quick Silver,11063,11188,125,580,Blue,Wolf Creek,0.22,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
S'Wonderful,10404,10732,328,1900,Blue,Wolf Creek,0.17,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Sasquatch,10269,10594,325,2851,Blue,Wolf Creek,0.11,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Scrambler,10686,10912,226,1372,Blue,Wolf Creek,0.16,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Serendipity,10417,11037,620,3220,Blue,Wolf Creek,0.19,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Silver Streak,10696,11742,1050,4804,Blue,Wolf Creek,0.22,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Snow Shoe,10840,11066,226,897,Blue,Wolf Creek,0.25,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Summer Day,10682,11499,817,5016,Blue,Wolf Creek,0.16,Groomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
The Pitch,10699,10915,217,473,Blue,Wolf Creek,0.46,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Thumper,10784,11339,554,2270,Blue,Wolf Creek,0.24,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Tranquility,10699,11588,892,4488,Blue,Wolf Creek,0.2,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Treasure,10673,11342,666,3168,Blue,Wolf Creek,0.21,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Upper Powder Puff,11135,11437,302,1320,Blue,Wolf Creek,0.23,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Upper Windjammer,10932,11378,449,1953,Blue,Wolf Creek,0.23,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Abracadabra,10541,11066,525,2587,Black,Wolf Creek,0.2,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Alberta Face,11391,11604,213,462,Black,Wolf Creek,0.46,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Apollo Landing,11519,11667,148,390,Black,Wolf Creek,0.38,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Area 54,10669,10804,135,633,Black,Wolf Creek,0.21,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
B-17,11549,11654,102,171,Black,Wolf Creek,0.6,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Bankshot,10577,11243,666,2956,Black,Wolf Creek,0.23,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Blueberry Hill,11352,11499,148,365,Black,Wolf Creek,0.41,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Bonanza Bowl,11562,11683,121,199,Black,Wolf Creek,0.61,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Bonanza Cliffs,11555,11667,112,188,Black,Wolf Creek,0.6,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Boundary Bowl,11440,11680,240,507,Black,Wolf Creek,0.47,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Coyote Chutes,11348,11407,59,274,Black,Wolf Creek,0.22,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Coyote Park,11099,11201,102,425,Black,Wolf Creek,0.24,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Crowes Nest,11381,11470,89,465,Black,Wolf Creek,0.19,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Erika's Glades,10774,11522,748,2059,Black,Wolf Creek,0.36,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Exhibition,11670,11729,59,173,Black,Wolf Creek,0.34,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Gyro,10394,11467,1073,5068,Black,Wolf Creek,0.21,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Keith's Glade,10741,11473,732,2059,Black,Wolf Creek,0.36,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Lee's Slip,11529,11677,148,418,Black,Wolf Creek,0.35,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Liitle Lee's,11526,11690,161,423,Black,Wolf Creek,0.38,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Little Bankshot,11119,11220,102,387,Black,Wolf Creek,0.26,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Lower Holy Moses,10846,11017,167,739,Black,Wolf Creek,0.23,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Lower Windjammer,10768,10925,161,580,Black,Wolf Creek,0.28,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Northwoods,11516,11640,125,231,Black,Wolf Creek,0.54,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Patina,11056,11385,328,1847,Black,Wolf Creek,0.18,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Posey,10820,11348,528,2006,Black,Wolf Creek,0.26,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Prospector,11634,11726,92,174,Black,Wolf Creek,0.53,Groomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Rock'n Robin,10774,10961,187,792,Black,Wolf Creek,0.24,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Rocky Ride,11493,11660,167,395,Black,Wolf Creek,0.42,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Scat,11496,11640,144,345,Black,Wolf Creek,0.42,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Shazam,10827,11283,453,1531,Black,Wolf Creek,0.3,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Sidewinder,10725,11217,492,1795,Black,Wolf Creek,0.27,Groomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Sleeping Beauty Glades,10932,11404,469,1267,Black,Wolf Creek,0.37,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Snuffy's Hollow,11365,11407,46,494,Black,Wolf Creek,0.09,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Solar Slide,11362,11444,79,195,Black,Wolf Creek,0.41,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Star Wars,10994,11545,551,1689,Black,Wolf Creek,0.33,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Step Bowl,11319,11519,200,423,Black,Wolf Creek,0.47,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Treasure Falls,11348,11713,364,1531,Black,Wolf Creek,0.24,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Tsunami,10751,11220,469,1478,Black,Wolf Creek,0.32,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Upper Camino Del Monte Sol,10919,11499,581,2217,Black,Wolf Creek,0.26,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Upper Glory Hole,11444,11696,253,633,Black,Wolf Creek,0.4,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Upper Gun Barrel,11155,11332,180,430,Black,Wolf Creek,0.42,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
Upper Holy Moses,11289,11677,387,1003,Black,Wolf Creek,0.39,Ungroomed,10262,10,11760,1497,32,30,28,10,0,76,134,CO
